,claim,claim_veracity
4870,"Brexit agreement more likely than 'no deal', says UK's trade minister",1
4871,"As U.S. ban on travel to North Korea kicks in, tourists say their farewells",1
4872," While You Were Distracted, Republicans Gutted Workers’ Rights In Yet Another State ",0
4873,WATCH JUDGE TELL DISRESPECTFUL GANGBANGER Taxpayer Funded Housing Project Where He Lives Is “not YOUR hood!”,0
4874,Why Did Friends And Family Protect Muslim Bonnie And Clyde From Authorities?,0
4875,"CNN CAUGHT LYING AGAIN… This Time, About “Peaceful” Protests in Hamburg ",0
4876,Republican senators urge Trump to embrace findings on Russia hacking,1
4877,Advocates perplexed by U.S. response to Central American migrants,1
4878,"Trump to visit Utah next week, expected to announce monument decision",1
4879,Indonesian school a launchpad for child fighters in Syria's Islamic State,1
4880,"In re-election bid, Ohio senator keeps safe distance from Trump",1
4881,TIM ALLEN Uses “Last Man Standing” Episode To Mock Censorship Of Speech By Snowflake College Students…And It’s Hilarious! ,0
4882,House Republican leader sees Puerto Rico bill before July,1
4883,DARPA Spending $62 Million to Create Military Cyborgs,0
4884,Britain aiming for outline Brexit transition deal by first quarter of 2018: Davis,1
4885,"Japan, U.S. agree economic talks should produce 'concrete results' near term",1
4886, GOP Candidate Loves Trump Because He ‘Puts Self-Righteous F*ggots In Their Place’,0
4887,Reporters barred from Kushner Companies' event in China,1
4888,U.S. EPA employees protest Trump's pick to run agency,1
4889,BREAKING: MITT ROMNEY Speaks To Reporters Following Dinner With Trump ,0
4890,North Carolina lawmakers reach deal to repeal transgender bathroom law,1
4891,"Iraqi government asks Kurdistan regional government to hand over border posts, airports in referendum dispute",1
4892, Trump Stoops To A New Low: My Rallies ‘Are The Safest Places A Child Could Be’,0
4893,Trump gives U.S. military authority to set Afghan troop levels: U.S. official,1
4894, Spicer Quickly Orders Press Briefing To Be OFF Camera After Trump’s Indefensible Morning Meltdown,0
4895,"Rejecting Trump, Wall Street Republican donors scatter largesse",1
4896,OBAMA’S COMMUNIST CRONY Van Jones Worries About What He’ll “Tell His Children” Now That America Won! ,0
4897,Paul Craig Roberts: ‘By Cooperating with Washington on Syria and Russia Walked Into a Trap’,0
4898,Merkel: State defeat hasn't weakened us before coalition talks,1
4899," Stacey Dash Weighs In On The Oscars, BET And Racism In America, And It Is ABSURD ",0
4900,"Trump tells Sisi U.S., Egypt will fight Islamist militants together",1
4901, Michelle Obama Just BLASTED Conservatives For Their Racist Lies About Our President ,0
4902,Suspected Boko Haram members kill 18 people in northeast Nigeria,1
4903,Uganda police arrest youths who oppose fresh term for ruler in power since 1986,1
4904, Trump Blasted Nordstrom For Dropping Ivanka’s Brand. The Company’s Response Is PERFECT ,0
4905,Angry Black Activists Start Vile Social Media Campaign Over Public Sympathy For Paris Terror Victims,0
4906,Clinton ad blitz outpaces Trump as his Super PACs bow out,1
4907, Scarlett Johansson Rips Republicans A New One For Trying To Kill Planned Parenthood,0
4908,Tech companies to meet on legal challenge to Trump immigration order,1
4909,Argentine Congress to make fresh attempt at pension debate on Monday,1
4910,U.S. condemns attacks on special monitoring mission in eastern Ukraine,1
4911,INSANITY! HARRY REID CLAIMS Putin And Comey Conspired To Make Trump President ,0
4912, trevor noah takes white grievance queen tomi lahren to the woodshed,0
4913, Rubio Apologizes For Questioning Trump’s Small Hands In Humiliating Interview ,0
4914, Watch Jennifer Lawrence PERFECTLY Identify What’s Wrong With Modern Day Life ,0
4915,Poland's president designates finance minister Morawiecki as new PM,1
4916,Twenty Chinese Uighurs use blankets to escape Thai cell,1
4917,Pence cancels trip to work on healthcare as House vote looms,1
4918,60 yr old black vietnam veteran shot for supporting trump,0
4919,BOOM! This One Picture Will Show You the Difference Between President Trump and President Obama,0
4920,California Republican challenges state's hiring of Eric Holder to fight Trump policies,1
4921,“Would You Rather Do A Job You Hate And Not Pay Taxes?”…How These ILLEGALS Answer This Question Tells You Everything You Need To Know About How They “Help” Our Economy ,0
4922,Guatemala federal auditor to probe president's pay bonus,1
4923, Unbelievable: Trump’s DISGUSTING Comment About Black Voters,0
4924, Trump STRANDED As Longtime Pal BAILS On Performing At His Inauguration ,0
4925,U.S. FIGHTER JETS SCRAMBLED: Russian Bombers Caught Flying Near Alaska…First Time Since 2015,0
4926,Seven Rohingya refugees drown as crossing to Bangladesh ends in grief,1
4927, Donald Trump’s Four-Word Answer To CBS Anchor When Asked Why He’s So “Thin Skinned”,0
4928,AWESOME! President Trump To The Crazed Media: “We do it with a piece of paper”…LOL! ,0
4929,DOJ MONITORS PATRIOT GUN-RANGE OWNER Who Banned Muslims From Her Gun Range,0
4930,"After hesitation, Carson accepts Trump's offer to head U.S. housing department",1
4931,"5-Star's young, popular Di Maio charts course to be Italy PM",1
4932,AMERICAN-MADE CONFEDERATE FLAG FACTORY Sees A Huge Change In Sales After Charlottesville,0
4933,Hard-right German party tells Trump to tweet less,1
4934,South Dakota's governor vetoes loosening of concealed carry gun laws,1
4935,Former Ku Klux Klan leader Duke runs for U.S. Senate in Louisiana,1
4936,Iraq paramilitaries battle Kurds in push towards Turkish border oil hub,1
4937,AGAIN? Baltimore Cops Shoot 13-Year-Old Boy With BB Gun,0
4938,EPIC! CSPAN CALLER Gets His Benghazi Message Out To Hillary…This Is Priceless!,0
4939,Trump says 'very seldom' regrets tweets despite criticism of wiretap charge,1
4940,Tillerson says China should be barred from South China Sea islands,1
4941,"U.S. governors, hackers, academics team up to secure elections",1
4942,Illinois governor's bid to sell state-owned high-rise gains boost,1
4943, OOPS: Conservatives Lose BIGLY In UK Election After Trump Attacks London Mayor,0
4944,"Turkey wants Iraq's Kurdish region to drop referendum, avoid sanctions",1
4945, patrick stewart is doing something awesome so he can fight back against donald trump,0
4946,BREAKING: TRUMP WRECKS THE DNC ,0
4947,NY attorney general slams Trump's comment on judge's ethnicity,1
4948,Japan's Dentsu gets only small fine for overtime breaches despite outcry,1
4949,WATCH SUSAN RICE Lie About Spying On Trump: “I know nothing about this”…White House Computer Logs Say She’s Lying! ,0
4950,Turkish soldier killed in PKK attack in southeast: sources,1
4951,North Korea sentences South Korean reporters to death over review of book about country,1
4952,Obama highlights five priorities in meeting with Republican leaders,1
4953,U.S. Senate panel backs waiver allowing Mattis to serve as defense secretary,1
4954,"Kerry jabs at Trump, warns against isolationism in Boston speech",1
4955,HILLARY CHEATED! Who Really Fed Hillary The Answers To Her Questions At Veteran’s Forum?,0
4956,HILLARY DNC SPEECH: “We Are Going To Follow The Money” … WHILE GEORGE SOROS Makes Stunning $25 Million Donation To Hillary And Other Dems,0
4957,"Explainer - Damian Green, UK PM's May deputy, resigns over pornography scandal",1
4958,Albanian town backs Clinton with bronze bust,1
4959,"Etihad, Qatar Airways to let barred passengers back on U.S. flights",1
4960,HA! ALABAMA LAWMAKER Tells MSNBC’s Chuck Todd Democrats Practice ‘Gutter Politics’ ,0
4961,PITTSBURGH POLICE OFFICERS Boycotting Race Baiting Diva Beyoncé’s Concert May Be FORCED To Work,0
4962,Erdogan says Turkey must clear Syria's Afrin of YPG militia,1
4963,Sessions asks 46 Obama-era U.S. attorneys to resign,1
4964,Trump suggests challenging TV network licenses over 'fake news',1
4965, Fox News Is Collapsing Like A House Of Cards As Andrea Tantaros Names Bill O’Reilly In Lawsuit,0
4966," trump’s infantile reference to his d*ck size really shows great strength, says fox news",0
4967, Foreign Diplomats Scared Sh*tless Over The Idea Of A President Trump,0
4968,LOL! “THE VIEW’S” CLASSY Co-Host JOY BEHAR Tells Van Jones: “You Don’t Deal With White Supremacists”…“When They Go Low…We Need To Go Lower”…”F**K Your Kumbaya” ,0
4969,KKK GRAND DRAGON Endorses Hillary Clinton…Who’s The Racist Now? ,0
4970,LOL! POLITICO Publishes Article Blaming TRUMP And His Supporters For Horrific Violence Committed Against Them,0
4971,BUSTED! Anti-Trump Contractor Arrested for Leaking Classified Info to the Media ,0
4972, Support For Hillary Probably Just Got This Texas Family’s Dog Killed ,0
4973,EVERY BAD THING We Can Say Goodbye To With Our Exit From The Paris Accord,0
4974,Green Party's Stein to pursue Pennsylvania recount petition in federal court,1
4975, Late Night Hosts Out Of New York City Utterly CRUCIFY Ted Cruz For Being There ,0
4976,China speculators target 'Huning' elevator firm on political namesake's promotion,1
4977, Donald Trump Can’t Even Control His Temper In Meeting About Party Unity,0
4978,Senate leader opposes 'lecturing' Myanmar leader Suu Kyi,1
4979,Powerful Mexico former union boss granted house arrest,1
4980,UK PM May promises frank talk with Trump after women protest,1
4981,"Tribal clashes, political void threaten oil installations in Iraq's south",1
4982,U.S. Senate Democrats make Trump tax returns a national security issue,1
4983,Senator Grassley to meet Garland despite opposition to nominee ,1
4984, trump-supporting conservative writer says the ‘race is over’ because of ‘p*ssy’ remarks,0
4985,"Rubio warms to Trump, but won't be his vice president",1
4986,"BOMBSHELL: RNC Rules Committee Member Says Trump ONLY Needs 1,100 Delegates To Win",0
4987,"Todd Palin in intensive care after snowmobile accident, wife says",1
4988,Reports Branstad picked as ambassador to China inaccurate: Branstad spokesman,1
4989,Florida nursing home where deaths occurred was not on priority list: utility,1
4990, Republicans Flip Out Over Law That Would Require Women To Register For The Draft,0
4991,BOYCOTT! AMAZON’S JEFF BEZOS Hires 20 To Take Down Trump…Trump Fires Back!,0
4992,Milestones in the Supreme Court immigration case,1
4993, sarah silverman hilariously demolishes trump on conan,0
4994,REPORT: The White House is a ‘Real Dump’…Hundreds of Problems Left by Previous Administration,0
4995, BREAKING ENVIRONMENTAL LAWS?! CITY OFFICIAL HARASSES MAN FOR LETTING BBQ SMELLS LEAVE HIS PROPERTY,0
4996," Federal Judge Tells Anti-Vaxxers To Go F*ck Themselves, Upholds Strict California Vaccination Law",0
4997,New Jersey judge orders naming of Bridgegate scandal co-conspirators,1
4998,PATHETIC! It’s What Trump DIDN’T Say To Eminem That Has The Rapper ‘Extremely Angry’ ,0
4999, Leave It To Sesame Street To Teach America What A Jerk Donald Trump Truly Is ,0
5000,TREY GOWDY Rips DOJ For Giving Immunity To Guilty In Clinton E-mail Scandal: “It’s just 5 get out of jail free cards”,0
5001,Montana congressman-elect sentenced to community work for assaulting reporter,1
5002,Democrats urge FCC to drop plan to revise TV ownership rules,1
5003,Suspected U.S. drone kills militants on Pakistan-Afghan border,1
5004,UK's Prince William's daughter Charlotte to start at nursery next year,1
5005,Burst tire may have caused deadly tourist bus crash in Mexico -police,1
5006,Spain aims to avoid economic damage to Catalonia through direct rule: PM,1
5007, Former Trump Aides Admit They HAVE To Treat Trump Like A Man Baby And Control His Media Habits,0
5008,FIVE REASONS You Should Vote For Donald Trump ,0
5009,HOW PAUL RYAN JUST Made A Mockery Of Trump’s Promise To Protect Blue-Collar Jobs From Foreign Workers,0
5010," REPORT: Clueless Trump ‘Unaware’ Top Adviser Was ‘Foreign Agent,’ Says White House",0
5011,uncovered video reveals dan rather saying americans are bored with bill clinton rape story…want to “move on” to the next thing,0
5012,Russia calls for emergency U.N. meeting after U.S. strikes on Syria,1
5013," CNN Just Accidentally Aired Girl Flipping Off Trump Tower, And It’s Spectacular ",0
5014,LISTEN TO THIS FORMER DOJ WHISTLEBLOWER,0
5015,Britain's Prince Harry and Meghan Markle to marry on May 19,1
5016, President Obama Brought To Tears In Emotional Speech About Needing Smarter Gun Laws ,0
5017,NO KIDDING! HILLARY PANDERS TO YOUNG WOMEN By Demanding An Outrageous “Freebie”,0
5018,"Amid strained ties, North Korea congratulates China on party congress",1
5019,"California, other states vow to lead as Trump exits Paris climate pact",1
5020,Insane! Huge Financial Disaster On The Horizon With Obama’s Housing Bubble And Easy Lending In The Name Of “Fairness”,0
5021,Republican Kasich: Presidential contests will lead to brokered convention,1
5022,"Slovenian President Pahor fails to win majority, faces runoff",1
5023,REAL-TIME DEBATE Graph Shows Trump CRUSHED Hillary With Independent Voters…A MUST WATCH!,0
5024, Top Trump Surrogate BRUTALLY Stabs Him In The Back: ‘He’s Pathetic’ ,0
5025,Jordan says U.S. strike on Syria was 'necessary response': Petra,1
5026,Trump To Cut DOJ’s 25 Violence Against Women Grants And Programs,0
5027,GOP LAWMAKER: Susan Rice Should Be Hit With Criminal Charges ,0
5028,Mexico sets out NAFTA goals ahead of re-negotiation talks: document,1
5029, Cher Goes On Yet Another GLORIOUS Twitter Tirade About Flint’s Poisoned Water ,0
5030,U.S. condemns arrest of Istanbul consulate worker,1
5031,"Russia says Lavrov-Tillerson meeting to discuss Syria, global security",1
5032,"Billionaire Klarman slams Trump, vows to work for Clinton",1
5033,WATCH RUDY GIULIANI Rock The Crowd In Cleveland With A Barnburner Of A Speech! ,0
5034,FORMER FBI ASST DIRECTOR LETS IT RIP! Comey’s a ‘Political Hack’…Sessions is in a ‘Coma’ ,0
5035,"Britain 'unconditionally committed' to EU's security, says PM May",1
5036,Democratic National Committee apologizes to Sanders over emails,1
5037,"'There is justice,' Steenkamps say after Pistorius sentence doubled",1
5038,YEAR IN REVIEW: 2017 Top Ten Conspiracies,0
5039,Macron's promise of new France-Africa ties raises heckles,1
5040,New Zealand PM-designate confirms review of central bank act,1
5041, The Supreme Court Just Put A HUGE Stake Through The Heart Of The First Amendment,0
5042,FAMOUS RHODE ISLAND DANCING COP FIRED For Protesting Cop Hating Terror Group ,0
5043," Racist, Islamophobic Hotel Clerk Has Unarmed Man Brutally Arrested For Speaking Arabic ",0
5044,AWESOME! WHAT HAPPENED After City Council Member Said Trump Supporters ‘Have No Business’ in Charlotte Government Will Make Your Day!,0
5045,U.S. health official: Widespread Zika vaccine not likely to be available for years,1
5046, REPORT: Jared Kushner ‘F**king Furious’ Over Bannon Activity In White House ,0
5047,"Iraq Redux: US-led Sanctions Against Syria Are Hurting Real People, Helping Real Terrorists",0
5048,Australian medical group wants access to Manus Island asylum seekers,1
5049,"After meeting Putin, Steinmeier seeks exit from 'spiral' of bad relations",1
5050,Senior Republicans criticize Trump's remarks on Hispanic judge,1
5051,IT’S A MOVEMENT! TRUMP Releases Great New Ad…With A Little Jab At Hillary ,0
5052,"WHERE’S THE MEDIA? BLM Blocked Streets, Stormed Football Field Over BLACK MAN Who Sprayed “KKK Go Home N***ers” On Campus Wall",0
5053,UK still hopeful of moving EU talks onto future ties: junior minister,1
5054, Chomsky: Electing Trump Gave ‘Total Control’ To The ‘Most Dangerous Organization In World History’,0
5055,"U.S. must fight back vs. Russia, others who meddle in elections: Trump U.N. pick",1
5056,Bulgaria arrests gang suspected of smuggling migrants to Western Europe,1
5057, Trump BUSTED Inviting Rich Friends To Sit In On Interviews For ‘Dictators’ In His Cabinet ,0
5058,Yellen to testify at House Financial Services panel February 10: committee,1
5059,Obama does victory lap for car industry but it is different from what he hoped,1
5060,Russia and China discuss coordination on North Korea,1
5061,Russia's Lavrov tells Tillerson important not to allow new U.S. strikes in Syria,1
5062,DEM CHAIRMAN GOES HARDCORE HATE: Curses and Says Trump is ‘Most Dangerous POTUS Ever’ ,0
5063, Disgrace: Ted Cruz Using Anti-American Propaganda In Campaign Ad ,0
5064,TWO RICH WHITE GUYS Who Made A Fortune Selling Ice Cream To Rich People Introduce NEW FLAVOR To Highlight BLACK VOTER SUPPRESSION,0
5065,Suu Kyi says Myanmar trying to protect all citizens in strife-torn state,1
5066,Trump social media director violated law with call to oust congressman: agency,1
5067,"‘COWGIRL’ CONGRESSWOMAN: ‘Empty Barrel’ Used By John Kelly To Describe Her, Is A “Racist Term”",0
5068,Trump lacks team and clear plan for quick tax reform,1
5069,"BRITISH MAN GOES UNDERCOVER, Makes Chilling Video In “Welcoming” Neighborhood Mosque",0
5070,WARNING SHOTS FROM RUSSIA? CHILLING Footage Shows Nuclear Submarine Launches Cruise Missile… Russian fighter pilot ‘performs barrel roll’ OVER US Air Force Plane Only 25ft Away…Obama Shrugs,0
5071, trump’s top cheerleader on cnn just got his a** handed to him,0
5072,CNN ANCHOR Shockingly Tries To Support Obama’s Iran Ransom Payment…Over and Over! ,0
5073,"Trump says Brexit to be 'a great thing', wants quick trade deal with UK",1
5074,"Exclusive: Cameroonian troops entered Nigeria without seeking authorization, sources in Nigeria say",1
5075,"Afghan civilian casualties from air strikes rise more than 50 percent, says U.N.",1
5076,"Trump says he is willing work with Democrats on healthcare, taxes: lawmaker",1
5077,Netanyahu: hope Trump visit will be 'milestone' for peace,1
5078, Trump Fan Violently Attacks Comedian For Harmless Joke ,0
5079,CAMPUS CRAZINESS: Student’s Grade Goes Down For Using The Word “Mankind” ,0
5080, Black Caucus Just Broke It Down For Paul Ryan: Time To Get Rid Of Nunes As Intel Committee Chair,0
5081, The Ridiculous Reasons Obama’s Half-Brother Is Voting For Trump ,0
5082,Senior senators want to amend Saudi September 11 law,1
5083,Philippine police halt drug tests after residents petition court,1
5084,"THIS ISN’T OBAMA’S AMERICA ANYMORE! Women’s March Leader, Convicted Palestinian Terrorist STRIPPED Of U.S. Citizenship…Will Be DEPORTED",0
5085,FBI DIRECTOR CONFIRMS Hillary’s Worst Nightmare Was Found On This Creep’s Laptop ,0
5086,Trump campaign manager will not be prosecuted on battery charge: Politico,1
5087,NEIL CAVUTO AND YOUNG COMMIE CLASH: “The capitalist system is illegitimate” ,0
5088," REPORT: Mueller Hot On Trump’s Trail, Has Built His Own ‘Miniature Justice Department’",0
5089,Trump demands U.S. Supreme Court Justice Ginsburg resign over criticism,1
5090,BOOM! 4 VENUES CANCEL KATHY GRIFFIN Appearances After She Blames Trump For Her Career Ending Decision To Pose With His Severed Head,0
5091,"BREAKING VIDEO: HILLARY CLINTON STUMBLES Up Stairs On Plane…Microphone Catches Her Asking, “Why Can’t You Go Any Closer?”",0
5092, GOP Senate Candidate Turns Out To Be A Disgusting Child Molester,0
5093,American tourists attacked with acid at French train station,1
5094, Racist White Football Player Goes Free After Raping Black Disabled Teen With Coat Hanger ,0
5095,Hariri says Hezbollah must remain neutral to ensure Lebanon moves forward,1
5096,"UK transport police leading investigation of London incident, counter-terrorism police aware",1
5097,Deficit worries complicate path for Republican tax cuts,1
5098, Even Fox News Is Slamming Trump’s ‘Dangerous’ Rigged Election Talk,0
5099, NAVAJO NATION HAS A MESSAGE FOR SENATOR JOHN MCCAIN AS HE’S CHASED AWAY: “GET OFF OUR LAND!”,0
5100,Chile police block boxer Mike Tyson from entering country,1
5101,MIKE HUCKABEE: “Somebody Needs To Go To Prison Over This…Worse Than A Mafia Shakedown”…How Obama Funneled Billions Of YOUR Tax Dollars To Radical Liberal Groups ,0
5102, Taxpayers To Get HUGE Bill For Protecting Trump Because New York City Can’t Afford It,0
5103,EU concerned over challenges to Romanian judicial independence,1
5104,Kremlin says not in touch with Donald Trump's team: agencies,1
5105,Puerto Rico power grid faces generational threat in Hurricane Maria,1
5106,Hope fades after 9 days of searching for Argentine submarine,1
5107, Elizabeth Warren Just Ripped The S.E.C. Apart For Allowing A Criminal Back On Wall Street,0
5108, A Federal Reserve President Just Said Something That Will TERRIFY ‘Too Big To Fail’ Banks ,0
5109,United States and Cuba complete deals as Trump era set to begin,1
5110, fox host declares gop trumpcare failure a victory for president obama,0
5111,Americans blame Washington gridlock for slow economic growth: study,1
5112, The Internet Hilariously Reacts To Picture Of Trump’s Hideous Victory Cake ,0
5113, Governor Rick Scott Dumps Hospital Standards After Big Healthcare Donation,0
5114,Arab League says U.S. should not take measures that alter Jerusalem status: MENA,1
5115,BARACK OBAMA Finds Friend In “Fundamental Transformation Of America”: Shocking Way Ryan Betrayed Americans With $1.1 Trillion Bill,0
5116,"U.N. probes alleged abduction of North Korean restaurant workers, official says",1
5117,China urges U.S. to block transit by Taiwan president,1
5118," build a giant wall, cut education department. what a president trump would do",1
5119,HA! THEY’RE NOT FORGETTING About Hillary At The World Series!,0
5120,Veteran Arizona sheriff defeats three in Republican primary,1
5121,May's Conservatives win vote to bolster party's numbers on committees,1
5122,Five North Carolina Sheriff's deputies disciplined over Trump rally,1
5123,LOL! DEMOCRATS’ “Poster Child For Stupidity” Can’t Tell MSNBC Host What Her Party Stands For Besides Hating Trump ,0
5124,MOTHER OUTRAGED OVER DAUGHTER BEING ASKED TO ARRIVE NUDE TO EXAM BY RADICAL COLLEGE PROF Whose Past Includes Aiding Illegals To Cross Border Into US,0
5125,EU leaders want to 'responsibly' cut Turkey pre-accession aid: Merkel,1
5126,OUCH! BUSH “BESTIE” Goes Against GOP Elites…ENDORSES TRUMP ,0
5127,Head of Austrian far right to visit Washington at time of Trump inauguration,1
5128, A Former President Of Mexico Is THANKING Donald Trump For His ‘Racist’ Ideas – Here’s Why ,0
5129, ‘The Lord’ Told A Trump-Loving Tow Truck Driver To Leave A Disabled Woman Stranded–So He Did,0
5130,Time magazine names U.S. President-elect Trump Person of the Year,1
5131,"Husband of far-right AfD co-leader to quit party, lawmaker says",1
5132,"Norway, Germany to develop missile based on NSM technology",1
5133, Awesome New App Helps Make Sure We All Continue To Hurt The Trump Brand As Much As Possible,0
5134,At least 71 killed in Myanmar as Rohingya insurgents stage major attack,1
5135,Merkel's Social Democrat rival bullish ahead of German TV clash,1
5136,BLACK CHURCH WON’T ENDORSE CLINTON: “Like being with an abusive ex” ,0
5137,"One month in, anti-Trump movement shows signs of sustained momentum",1
5138,Bernie Sanders urges progressives to seek more electoral wins,1
5139, Texas Republican Introduces Bill To Put Women In Prison For Having An Abortion,0
5140, Very Suspicious Smoke Is Billowing Out Of Closing Russian Consulate,0
5141,Hollywood Hypocrite George Clooney Angers Neighbors With Over-the-Top Security Around European Home…Slams Trump For Being “Intolerant” Of Illegal Aliens,0
5142,Criticism of Ukraine's language law justified: rights body,1
5143, Neil deGrasse Tyson SCHOOLED Right-Wing Columnist So Hard He Quit His Job In Shame,0
5144,Colombia urgently crafting law to allow crime gangs to surrender,1
5145,Two seismic events in North Korea unlikely man-made: CTBTO,1
5146,BREAKING REPORT: German Reporter Embedded With ISIS Reveals Plan For “Nuclear Tsunami” In West…”terrorists plan on killing several hundred million people”,0
5147, Sarah Palin May Have To Bust Out The Crayons And Draw Her Own Invitation To The RNC,0
5148," FBI Releases DAMNING Information About Russian Collusion, Trump TERRIFIED",0
5149,House committee moves to cut funding for financial regulators,1
5150,Trump administration outlines how it will wind down 'Dreamer' program,1
5151,Trump tax plan will sharply slash corporate tax rates,1
5152,Good Side? Barbra Streisand Would Only Be Photographed “From Her Good Side” At Hurricane Telethon,0
5153,Vietnam court jails blogger for seven years for 'propaganda' over spill,1
5154,Pentagon says reviewing 'adjustments' to arms for Syrian Kurds,1
5155,White House says it believes Saudi Arabia will open Yemen port,1
5156,LIB PROFESSOR AND HARVARD GRAD SAYS PEDOPHILIA IS NOT A CRIME…Read Why…,0
5157,TEMPERS FLARE IN DC: BIKERS FOR TRUMP Break Through Protester Line…Rioters Trap Wife Of Trump Supporter…Trump Bikers Brawl With Masked Protesters ,0
5158,FAKE NEWS WEEK: Exposing The Mainstream Consensus Reality Complex,0
5159,FAMILY THREATENED AT GUNPOINT FOR DISPLAYING CONFEDERATE FLAG ON PRIVATE PROPERTY…Police Let Suspect Go ,0
5160,Czech police ask parliament to allow prosecution of prospective PM Babis,1
5161,Quake pitches past into present in scarred Mexico City district,1
5162,"After euro zone, Germany's Schaeuble faces new challenge in far-right",1
5163, Chris Christie Is REALLY Mad Michelle Obama Is Forcing Fruits And Veggies Down Kids Throats,0
5164,Rubio keeps swinging at Trump after Republican debate,1
5165,Cholera claims unborn children as epidemic spreads Yemen misery,1
5166,"Turkish, Sudanese intelligence agencies catch and return alleged coup suspect: Anadolu",1
5167,Trump tax plan hits bump in Senate as Rand Paul weighs 'no' vote,1
5168,Republican Senator Portman opposes TPP trade deal in present form,1
5169,Florida Gov. Scott not endorsing 2016 Republican presidential candidate,1
5170,BLACK MEN FOR BERNIE FOUNDER Campaigns In Swing States For TRUMP: “Bill And Hillary Did Major Damage To Our Communities Last Time In White House” ,0
5171,Turkish military says has begun reconnaissance in Syria's Idlib,1
5172," Republican Viciously Attacks McCain: Give Me Your Job, You Clearly Can’t Do It",0
5173,Timeline: Pivotal moments in Trump's presidential campaign,1
5174,EU calls on Israel to stop plans for new West Bank settlements,1
5175,REDNECK PATRIOT ASKS: “Just How American Are Ya?”…His Answer May Surprise Y’all! ,0
5176,Trump hails deals worth 'billions' with Vietnam,1
5177,U.N. condemns civilian deaths from air attack in east Libya,1
5178, Cruz’s Latest Shameful Fundraising Scam Is So Absurdly Illegal It’s Like He Wants To Be Caught,0
5179,"Snowden 2.0: New NSA Contractor Whistleblower, Arrested for Stealing Spy Malware",0
5180,Florida legislature approves controversial abortion restrictions,1
5181, This Activist Might Go To Jail For Criticizing Michigan’s Governor On Facebook ,0
5182,Mueller removed FBI agent from Russia probe for anti-Trump texts: reports,1
5183,"Zimbabwe's Mugabe flies to Singapore, first trip since ouster",1
5184,LOL! SNARKY WHITE YAHOO Sports Writer TRASHES Black NHL Player P.K.Subban For Saying He’ll “Never Kneel During National Anthem” Because He Has “Too Much Respect For American Flag”,0
5185,TRUMP’S FORMER BUTLER DEFENDS TRUMP: “That NEVER Happened”,0
5186,Obama to raise concerns about settlements with Netanyahu: White House,1
5187,Obama administration arms sales offers to Saudi top $115 billion: report,1
5188,Exclusive: U.S. expected to impose fresh sanctions on Iranian entities - sources,1
5189,Turks flock to social media for gold trader sanctions case,1
5190,"Myanmar army opens probe amid reports of killings, abuse of Rohingya Muslims",1
5191, Gender Equality Justice For Unwed American Mothers And Fathers Abroad,0
5192,Obama touts Supreme Court choice as symbol of fair-mindedness,1
5193,"Turkey to close air space to Northern Iraq, work with Baghdad on border",1
5194,Britain and EU fail to agree Brexit deal on Monday: BBC,1
5195,"BRAVO! LEGENDARY CIVIL RIGHTS LEADER Takes Heat But Supports Trump: “Politicians are a dime a dozen, but leaders are priceless.” ",0
5196, The Daily Show Slams Trump And Cruz In Hilarious Double Take-Down ,0
5197,Russia urges U.S. to start finding way to resolve problems,1
5198,"Obama, ASEAN discuss South China Sea tensions, but no joint mention of China",1
5199,New York City plans largest-ever Election Day police presence,1
5200,Suspected Boko Haram raid kills at least 10 in Cameroon village,1
5201,MELANIA PUNCHES BACK…HARD…After Leftist Publication Admits They Had No Basis For Story Created To Destroy Melania…But Published It Anyway ,0
5202,Judge criticized by Trump unseals documents in Trump University case,1
5203,CNN ANCHOR Pouts After Russia Narrative Destroyed: “How much crow are you going to eat?” ,0
5204,Czech election winner Babis to seek minority government,1
5205," With Zero Liability, A Gun Was Just Made To Look Like This Toy ",0
5206,Trump says popular retirement program will be unscathed in tax plan,1
5207,UK Brexit minister says 'good prospect' of agreeing transitional deal with EU,1
5208,“RACIST” President Jackson To Be Replaced With Black Female Representing “Struggle For Racial Equality” On $20 Bill,0
5209,SEE YA MITT! TRUMP Reportedly Chooses Exxon Mobil CEO Rex Tillerson For Sec Of State,0
5210,Turkish foreign minister says Assad administration must be removed,1
5211, Trump Spotted Hanging Up Easily The Most Pathetic Picture Of All Time In The White House ,0
5212,Trump distances himself from remarks on Putin over election meddling,1
5213, Anthony Anderson Burns Stacey Dash: She’s ‘Ann Coulter Dipped In Butterscotch’,0
5214,Turkish police detain 25 suspected Islamic State militants in Istanbul: Anadolu,1
5215,BREAKING: RUSSIA SMELLS OBAMA’S FOREIGN POLICY WEAKNESS AND MAKES A MOVE,0
5216, Germany Releases Memo Showing How Destructive A ‘President Trump’ Would Be To Our Economy,0
5217,"Presidential hopeful wants Finland out of EU, says nationalists will bounce back",1
5218, ‘You Are Donald Trump’s Worst Nightmare’: John Kerry’s Inspiring Message To Graduates ,0
5219,Ukraine PM says review of gas price formula is under way,1
5220,OBAMA GIVES FINAL THOUGHTS On Trump Presidency: He’s ‘a Comma’ in ‘the Story of Building America’,0
5221, Trump Can’t Find Anyone To Serve On His National Security Team,0
5222," Trump Will Hate What Obama Just Told Black Voters, And It Could Destroy The GOP ",0
5223,Qatar Airways issues advisory for U.S.-bound travelers from banned countries,1
